Creating 4 nodes.
MOBILE: 
0: [10.0.0.8, 50, 300, 101, 102, 101, 102, 101, 102, 101, 102, 0]
1: [10.0.0.2, -, 0, -, -, -, -, -, -, -, -, 1]
2: [10.0.0.3, -, -, -, -, -, -, -, -, -, -, 0]


node 0 getnode 0x159ee40 dst-> 0x167a270 10.0.0.1 source-> 0x167a440
SENSOR: 
seconds interval2
node 1 getnode 0x159f3b0 dst-> 0x167baf0 10.0.0.2 source-> 0x167bf10
SENSOR: 
seconds interval1
node 2 getnode 0x159f140 dst-> 0x167d120 10.0.0.3 source-> 0x167d7d0
BASE: 
node 3 getnode 0x159f230 dst-> 0x167ee30 10.0.0.4 source-> 0x167f250
Starting simulation for 800 s, seed value 12345671
363.5 0 0 0 0 0 1549.3 262.67
364.5 0 0 36 3636 0 1092.6 1040.4
364.5 0 0 0 0 1 1053.3 952.67
364.5 0 0 72 6912 0 1100 726
364.5 0 0 0 0 0 1549.3 262.67
At time 365 created bundle with sequence number 7662 from 10.0.0.3 to 10.0.0.4
365.5 0 0 36 3636 0 1092.6 1040.3
365.5 0 0 0 0 1 1053.3 952.67
365.5 0 0 73 7008 0 1100 726
365.5 0 0 0 0 0 1549.3 262.67
366.5 0 0 36 3636 0 1092.6 1040.3
366.5 0 0 0 0 1 1053.3 952.67
366.5 0 0 73 7008 0 1100 726
366.5 0 0 0 0 0 1549.3 262.67
367.5 0 0 36 3636 0 1092.6 1040.3
367.5 0 0 0 0 1 1053.3 952.67
367.5 0 0 73 7008 0 1100 726
367.5 0 0 0 0 0 1549.3 262.67
368.5 0 0 36 3636 0 1092.7 1040.2
368.5 0 0 0 0 1 1053.3 952.67
368.5 0 0 73 7008 0 1100 726
368.5 0 0 0 0 0 1549.3 262.67
369.5 0 0 36 3636 0 1092.7 1040.2
369.5 0 0 0 0 1 1053.3 952.67
369.5 0 0 73 7008 0 1100 726
369.5 0 0 0 0 0 1549.3 262.67
At time 370 created bundle with sequence number 7763 from 10.0.0.2 to 10.0.0.4
At time 370 created bundle with sequence number 7764 from 10.0.0.3 to 10.0.0.4
IN CHECK MATCH
MATCH; Flow index: 1 ACTION: 1
NIRETURN: 1
Successfully enqueued packet
DIRECT TO BASE
37
370.5 0 0 37 3737 0 1092.7 1040.1
370.5 0 0 0 0 1 1053.3 952.67
370.5 0 0 74 7104 0 1100 726
370.5 0 0 0 0 0 1549.3 262.67
371.5 0 0 37 3737 0 1092.7 1040.1
371.5 0 0 0 0 1 1053.3 952.67
371.5 0 0 74 7104 0 1100 726
371.5 0 0 0 0 0 1549.3 262.67
372.5 0 0 37 3737 0 1092.7 1040
372.5 0 0 0 0 1 1053.3 952.67
372.5 0 0 74 7104 0 1100 726
372.5 0 0 0 0 0 1549.3 262.67
373.5 0 0 37 3737 0 1092.7 1040
373.5 0 0 0 0 1 1053.3 952.67
373.5 0 0 74 7104 0 1100 726
373.5 0 0 0 0 0 1549.3 262.67
374.5 0 0 37 3737 0 1092.8 1040
374.5 0 0 0 0 1 1053.3 952.67
374.5 0 0 74 7104 0 1100 726
374.5 0 0 0 0 0 1549.3 262.67
At time 375 created bundle with sequence number 7872 from 10.0.0.3 to 10.0.0.4
375.5 0 0 37 3737 0 1092.8 1039.9
375.5 0 0 0 0 1 1053.3 952.67
375.5 0 0 75 7200 0 1100 726
375.5 0 0 0 0 0 1549.3 262.67
376.5 0 0 37 3737 0 1092.8 1039.9
376.5 0 0 0 0 1 1053.3 952.67
376.5 0 0 75 7200 0 1100 726
376.5 0 0 0 0 0 1549.3 262.67
377.5 0 0 37 3737 0 1092.8 1039.8
377.5 0 0 0 0 1 1053.3 952.67
377.5 0 0 75 7200 0 1100 726
377.5 0 0 0 0 0 1549.3 262.67
378.5 0 0 37 3737 0 1092.8 1039.8
378.5 0 0 0 0 1 1053.3 952.67
378.5 0 0 75 7200 0 1100 726
378.5 0 0 0 0 0 1549.3 262.67
379.5 0 0 37 3737 0 1092.8 1039.8
379.5 0 0 0 0 1 1053.3 952.67
379.5 0 0 75 7200 0 1100 726
379.5 0 0 0 0 0 1549.3 262.67
At time 380 created bundle with sequence number 7973 from 10.0.0.2 to 10.0.0.4
At time 380 created bundle with sequence number 7974 from 10.0.0.3 to 10.0.0.4
IN CHECK MATCH
MATCH; Flow index: 1 ACTION: 1
NIRETURN: 1
Successfully enqueued packet
DIRECT TO BASE
38
380.5 0 0 38 3838 0 1092.8 1039.7
380.5 0 0 0 0 1 1053.3 952.67
380.5 0 0 76 7296 0 1100 726
380.5 0 0 0 0 0 1549.3 262.67
381.5 0 0 38 3838 0 1093.3 1037.9
381.5 0 0 0 0 1 1053.3 952.67
381.5 0 0 76 7296 0 1100 726
381.5 0 0 0 0 0 1549.3 262.67
382.5 0 0 38 3838 0 1093.8 1034.1
382.5 0 0 0 0 1 1053.3 952.67
382.5 0 0 76 7296 0 1100 726
382.5 0 0 0 0 0 1549.3 262.67
383.5 0 0 38 3838 0 1093.7 1030
383.5 0 0 0 0 1 1053.3 952.67
383.5 0 0 76 7296 0 1100 726
383.5 0 0 0 0 0 1549.3 262.67
384.5 0 0 38 3838 0 1093.8 1025.9
384.5 0 0 0 0 1 1053.3 952.67
384.5 0 0 76 7296 0 1100 726
384.5 0 0 0 0 0 1549.3 262.67
At time 385 created bundle with sequence number 8082 from 10.0.0.3 to 10.0.0.4
385.5 0 0 38 3838 0 1094 1023.2
385.5 0 0 0 0 1 1053.3 952.67
385.5 0 0 77 7392 0 1100 726
385.5 0 0 0 0 0 1549.3 262.67
386.5 0 0 38 3838 0 1094.3 1021.6
386.5 0 0 0 0 1 1053.3 952.67
386.5 0 0 77 7392 0 1100 726
386.5 0 0 0 0 0 1549.3 262.67
387.5 0 0 38 3838 0 1094.9 1018.9
387.5 0 0 0 0 1 1053.3 952.67
387.5 0 0 77 7392 0 1100 726
387.5 0 0 0 0 0 1549.3 262.67
388.5 0 0 38 3838 0 1095.9 1015.3
388.5 0 0 0 0 1 1053.3 952.67
388.5 0 0 77 7392 0 1100 726
388.5 0 0 0 0 0 1549.3 262.67
389.5 0 0 38 3838 0 1096.7 1011
389.5 0 0 0 0 1 1053.3 952.67
389.5 0 0 77 7392 0 1100 726
389.5 0 0 0 0 0 1549.3 262.67
At time 390 created bundle with sequence number 8183 from 10.0.0.2 to 10.0.0.4
At time 390 created bundle with sequence number 8184 from 10.0.0.3 to 10.0.0.4
IN CHECK MATCH
MATCH; Flow index: 1 ACTION: 1
NIRETURN: 1
Successfully enqueued packet
DIRECT TO BASE
39
390.5 0 0 39 3939 0 1096.9 1005.6
390.5 0 0 0 0 1 1053.3 952.67
390.5 0 0 78 7488 0 1100 726
390.5 0 0 0 0 0 1549.3 262.67
391.5 0 0 39 3939 0 1096.7 1000.1
391.5 0 0 0 0 1 1053.3 952.67
391.5 0 0 78 7488 0 1100 726
391.5 0 0 0 0 0 1549.3 262.67
392.5 0 0 39 3939 0 1096.7 995.1
392.5 0 0 0 0 1 1053.3 952.67
392.5 0 0 78 7488 0 1100 726
392.5 0 0 0 0 0 1549.3 262.67
393.5 0 0 39 3939 0 1097.4 990.72
393.5 0 0 0 0 1 1053.3 952.67
393.5 0 0 78 7488 0 1100 726
393.5 0 0 0 0 0 1549.3 262.67
394.5 0 0 39 3939 0 1098.1 986.02
394.5 0 0 0 0 1 1053.3 952.67
394.5 0 0 78 7488 0 1100 726
394.5 0 0 0 0 0 1549.3 262.67
At time 395 created bundle with sequence number 8292 from 10.0.0.3 to 10.0.0.4
395.5 0 0 39 3939 0 1098.3 980.94
395.5 0 0 0 0 1 1053.3 952.67
395.5 0 0 79 7584 0 1100 726
395.5 0 0 0 0 0 1549.3 262.67
396.5 0 0 39 3939 0 1099 976.15
396.5 0 0 0 0 1 1053.3 952.67
396.5 0 0 79 7584 0 1100 726
396.5 0 0 0 0 0 1549.3 262.67
397.5 0 0 39 3939 0 1099.8 971.38
397.5 0 0 0 0 1 1053.3 952.67
397.5 0 0 79 7584 0 1100 726
397.5 0 0 0 0 0 1549.3 262.67
398.5 0 0 39 3939 0 1100.2 966.72
398.5 0 0 0 0 1 1053.3 952.67
398.5 0 0 79 7584 0 1100 726
398.5 0 0 0 0 0 1549.3 262.67
399.5 0 0 39 3939 0 1100.4 961.89
399.5 0 0 0 0 1 1053.3 952.67
399.5 0 0 79 7584 0 1100 726
399.5 0 0 0 0 0 1549.3 262.67
At time 400 created bundle with sequence number 8393 from 10.0.0.2 to 10.0.0.4
At time 400 created bundle with sequence number 8394 from 10.0.0.3 to 10.0.0.4
IN CHECK MATCH
MATCH; Flow index: 1 ACTION: 1
NIRETURN: 1
Successfully enqueued packet
DIRECT TO BASE
40
400.5 0 0 40 4040 0 1100.7 956.72
400.5 0 0 0 0 1 1053.3 952.67
400.5 0 0 80 7680 0 1100 726
400.5 0 0 0 0 0 1549.3 262.67
401.5 0 0 40 4040 0 1100.7 951.8
401.5 0 0 0 0 1 1053.3 952.67
401.5 0 0 80 7680 0 1100 726
401.5 0 0 0 0 0 1549.3 262.67
402.5 0 0 40 4040 0 1100.6 947.3
402.5 0 0 0 0 1 1053.3 952.67
402.5 0 0 80 7680 0 1100 726
402.5 0 0 0 0 0 1549.3 262.67
403.5 0 0 40 4040 0 1100.6 943.22
403.5 0 0 0 0 1 1053.3 952.67
403.5 0 0 80 7680 0 1100 726
403.5 0 0 0 0 0 1549.3 262.67
404.5 0 0 40 4040 0 1100.7 939.46
404.5 0 0 0 0 1 1053.3 952.67
404.5 0 0 80 7680 0 1100 726
404.5 0 0 0 0 0 1549.3 262.67
At time 405 created bundle with sequence number 8502 from 10.0.0.3 to 10.0.0.4
405.5 0 0 40 4040 0 1100.7 936.29
405.5 0 0 0 0 1 1053.3 952.67
405.5 0 0 81 7776 0 1100 726
405.5 0 0 0 0 0 1549.3 262.67
406.5 0 0 40 4040 0 1100.5 934.12
406.5 0 0 0 0 1 1053.3 952.67
406.5 0 0 81 7776 0 1100 726
406.5 0 0 0 0 0 1549.3 262.67
407.5 0 0 40 4040 0 1100.5 932.93
407.5 0 0 0 0 1 1053.3 952.67
407.5 0 0 81 7776 0 1100 726
407.5 0 0 0 0 0 1549.3 262.67
408.5 0 0 40 4040 0 1102 932.81
408.5 0 0 0 0 1 1053.3 952.67
408.5 0 0 81 7776 0 1100 726
408.5 0 0 0 0 0 1549.3 262.67
409.5 0 0 40 4040 0 1103.7 932.83
409.5 0 0 0 0 1 1053.3 952.67
409.5 0 0 81 7776 0 1100 726
409.5 0 0 0 0 0 1549.3 262.67
At time 410 created bundle with sequence number 8603 from 10.0.0.2 to 10.0.0.4
At time 410 created bundle with sequence number 8604 from 10.0.0.3 to 10.0.0.4
IN CHECK MATCH
MATCH; Flow index: 1 ACTION: 1
NIRETURN: 1
Successfully enqueued packet
DIRECT TO BASE
41
410.5 0 0 41 4141 0 1104.2 932.58
410.5 0 0 0 0 1 1053.3 952.67
410.5 0 0 82 7872 0 1100 726
410.5 0 0 0 0 0 1549.3 262.67
411.5 0 0 41 4141 0 1104.7 932.75
411.5 0 0 0 0 1 1053.3 952.67
411.5 0 0 82 7872 0 1100 726
411.5 0 0 0 0 0 1549.3 262.67
412.5 0 0 41 4141 0 1105.2 932.83
412.5 0 0 0 0 1 1053.3 952.67
412.5 0 0 82 7872 0 1100 726
412.5 0 0 0 0 0 1549.3 262.67
413.5 0 0 41 4141 0 1105.5 932.58
413.5 0 0 0 0 1 1053.3 952.67
413.5 0 0 82 7872 0 1100 726
413.5 0 0 0 0 0 1549.3 262.67
414.5 0 0 41 4141 0 1105.8 932.42
414.5 0 0 0 0 1 1053.3 952.67
414.5 0 0 82 7872 0 1100 726
414.5 0 0 0 0 0 1549.3 262.67
At time 415 created bundle with sequence number 8712 from 10.0.0.3 to 10.0.0.4
415.5 0 0 41 4141 0 1106.2 932.08
415.5 0 0 0 0 1 1053.3 952.67
415.5 0 0 83 7968 0 1100 726
415.5 0 0 0 0 0 1549.3 262.67
416.5 0 0 41 4141 0 1106.4 931.5
416.5 0 0 0 0 1 1053.3 952.67
416.5 0 0 83 7968 0 1100 726
416.5 0 0 0 0 0 1549.3 262.67
417.5 0 0 41 4141 0 1106.4 930.33
417.5 0 0 0 0 1 1053.3 952.67
417.5 0 0 83 7968 0 1100 726
417.5 0 0 0 0 0 1549.3 262.67
418.5 0 0 41 4141 0 1106.3 929
418.5 0 0 0 0 1 1053.3 952.67
418.5 0 0 83 7968 0 1100 726
418.5 0 0 0 0 0 1549.3 262.67
419.5 0 0 41 4141 0 1106.4 927.92
419.5 0 0 0 0 1 1053.3 952.67
419.5 0 0 83 7968 0 1100 726
419.5 0 0 0 0 0 1549.3 262.67
At time 420 created bundle with sequence number 8813 from 10.0.0.2 to 10.0.0.4
At time 420 created bundle with sequence number 8814 from 10.0.0.3 to 10.0.0.4
IN CHECK MATCH
MATCH; Flow index: 1 ACTION: 1
NIRETURN: 1
Successfully enqueued packet
DIRECT TO BASE
42
420.5 0 0 42 4242 0 1106.5 927.04
420.5 0 0 0 0 1 1053.3 952.67
420.5 0 0 84 8064 0 1100 726
420.5 0 0 0 0 0 1549.3 262.67
421.5 0 0 42 4242 0 1106.5 926.75
421.5 0 0 0 0 1 1053.3 952.67
421.5 0 0 84 8064 0 1100 726
421.5 0 0 0 0 0 1549.3 262.67
422.5 0 0 42 4242 0 1106.2 925.65
422.5 0 0 0 0 1 1053.3 952.67
422.5 0 0 84 8064 0 1100 726
422.5 0 0 0 0 0 1549.3 262.67
423.5 0 0 42 4242 0 1105.6 923.53
423.5 0 0 0 0 1 1053.3 952.67
423.5 0 0 84 8064 0 1100 726
423.5 0 0 0 0 0 1549.3 262.67
424.5 0 0 42 4242 0 1105 921.61
424.5 0 0 0 0 1 1053.3 952.67
424.5 0 0 84 8064 0 1100 726
424.5 0 0 0 0 0 1549.3 262.67
At time 425 created bundle with sequence number 8922 from 10.0.0.3 to 10.0.0.4
425.5 0 0 42 4242 0 1104.6 919.71
425.5 0 0 0 0 1 1053.3 952.67
425.5 0 0 85 8160 0 1100 726
425.5 0 0 0 0 0 1549.3 262.67
426.5 0 0 42 4242 0 1104.3 917.79
426.5 0 0 0 0 1 1053.3 952.67
426.5 0 0 85 8160 0 1100 726
426.5 0 0 0 0 0 1549.3 262.67
427.5 0 0 42 4242 0 1103.9 915.87
427.5 0 0 0 0 1 1053.3 952.67
427.5 0 0 85 8160 0 1100 726
427.5 0 0 0 0 0 1549.3 262.67
428.5 0 0 42 4242 0 1103.7 913.96
428.5 0 0 0 0 1 1053.3 952.67
428.5 0 0 85 8160 0 1100 726
428.5 0 0 0 0 0 1549.3 262.67
429.5 0 0 42 4242 0 1103.4 912.13
429.5 0 0 0 0 1 1053.3 952.67
429.5 0 0 85 8160 0 1100 726
429.5 0 0 0 0 0 1549.3 262.67
At time 430 created bundle with sequence number 9023 from 10.0.0.2 to 10.0.0.4
At time 430 created bundle with sequence number 9024 from 10.0.0.3 to 10.0.0.4
IN CHECK MATCH
MATCH; Flow index: 1 ACTION: 1
NIRETURN: 1
Successfully enqueued packet
DIRECT TO BASE
43
430.5 0 0 43 4343 0 1103.2 910.46
430.5 0 0 0 0 1 1053.3 952.67
430.5 0 0 86 8256 0 1100 726
430.5 0 0 0 0 0 1549.3 262.67
431.5 0 0 43 4343 0 1103.2 908.87
431.5 0 0 0 0 1 1053.3 952.67
431.5 0 0 86 8256 0 1100 726
431.5 0 0 0 0 0 1549.3 262.67
432.5 0 0 43 4343 0 1103.1 907.21
432.5 0 0 0 0 1 1053.3 952.67
432.5 0 0 86 8256 0 1100 726
432.5 0 0 0 0 0 1549.3 262.67
433.5 0 0 43 4343 0 1103.1 905.54
433.5 0 0 0 0 1 1053.3 952.67
433.5 0 0 86 8256 0 1100 726
433.5 0 0 0 0 0 1549.3 262.67
434.5 0 0 43 4343 0 1103.2 903.95
434.5 0 0 0 0 1 1053.3 952.67
434.5 0 0 86 8256 0 1100 726
434.5 0 0 0 0 0 1549.3 262.67
At time 435 created bundle with sequence number 9132 from 10.0.0.3 to 10.0.0.4
435.5 0 0 43 4343 0 1103.3 902.11
435.5 0 0 0 0 1 1053.3 952.67
435.5 0 0 87 8352 0 1100 726
435.5 0 0 0 0 0 1549.3 262.67
436.5 0 0 43 4343 0 1103.4 900.03
436.5 0 0 0 0 1 1053.3 952.67
436.5 0 0 87 8352 0 1100 726
436.5 0 0 0 0 0 1549.3 262.67
437.5 0 0 43 4343 0 1103.7 898.01
437.5 0 0 0 0 1 1053.3 952.67
437.5 0 0 87 8352 0 1100 726
437.5 0 0 0 0 0 1549.3 262.67
438.5 0 0 43 4343 0 1104.3 896
438.5 0 0 0 0 1 1053.3 952.67
438.5 0 0 87 8352 0 1100 726
438.5 0 0 0 0 0 1549.3 262.67
439.5 0 0 43 4343 0 1104.7 894.79
439.5 0 0 0 0 1 1053.3 952.67
439.5 0 0 87 8352 0 1100 726
439.5 0 0 0 0 0 1549.3 262.67
At time 440 created bundle with sequence number 9233 from 10.0.0.2 to 10.0.0.4
At time 440 created bundle with sequence number 9234 from 10.0.0.3 to 10.0.0.4
IN CHECK MATCH
MATCH; Flow index: 1 ACTION: 1
NIRETURN: 1
Successfully enqueued packet
DIRECT TO BASE
44
440.5 0 0 44 4444 0 1104.8 894.58
440.5 0 0 0 0 1 1053.3 952.67
440.5 0 0 88 8448 0 1100 726
440.5 0 0 0 0 0 1549.3 262.67
441.5 0 0 44 4444 0 1104.8 894.58
441.5 0 0 0 0 1 1053.3 952.67
441.5 0 0 88 8448 0 1100 726
441.5 0 0 0 0 0 1549.3 262.67
442.5 0 0 44 4444 0 1104.8 894.57
442.5 0 0 0 0 1 1053.3 952.67
442.5 0 0 88 8448 0 1100 726
442.5 0 0 0 0 0 1549.3 262.67
443.5 0 0 44 4444 0 1104.8 894.57
443.5 0 0 0 0 1 1053.3 952.67
443.5 0 0 88 8448 0 1100 726
443.5 0 0 0 0 0 1549.3 262.67
444.5 0 0 44 4444 0 1104.8 894.56
444.5 0 0 0 0 1 1053.3 952.67
444.5 0 0 88 8448 0 1100 726
444.5 0 0 0 0 0 1549.3 262.67
At time 445 created bundle with sequence number 9342 from 10.0.0.3 to 10.0.0.4
445.5 0 0 44 4444 0 1104.8 894.55
445.5 0 0 0 0 1 1053.3 952.67
445.5 0 0 89 8544 0 1100 726
445.5 0 0 0 0 0 1549.3 262.67
446.5 0 0 44 4444 0 1104.8 894.55
446.5 0 0 0 0 1 1053.3 952.67
446.5 0 0 89 8544 0 1100 726
446.5 0 0 0 0 0 1549.3 262.67
447.5 0 0 44 4444 0 1104.8 894.54
447.5 0 0 0 0 1 1053.3 952.67
447.5 0 0 89 8544 0 1100 726
447.5 0 0 0 0 0 1549.3 262.67
448.5 0 0 44 4444 0 1104.8 894.54
448.5 0 0 0 0 1 1053.3 952.67
448.5 0 0 89 8544 0 1100 726
448.5 0 0 0 0 0 1549.3 262.67
449.5 0 0 44 4444 0 1104.8 894.53
449.5 0 0 0 0 1 1053.3 952.67
449.5 0 0 89 8544 0 1100 726
449.5 0 0 0 0 0 1549.3 262.67
At time 450 created bundle with sequence number 9443 from 10.0.0.2 to 10.0.0.4
At time 450 created bundle with sequence number 9444 from 10.0.0.3 to 10.0.0.4
IN CHECK MATCH
MATCH; Flow index: 1 ACTION: 1
NIRETURN: 1
Successfully enqueued packet
DIRECT TO BASE
45
450.5 0 0 45 4545 0 1104.8 894.52
450.5 0 0 0 0 1 1053.3 952.67
450.5 0 0 90 8640 0 1100 726
450.5 0 0 0 0 0 1549.3 262.67
451.5 0 0 45 4545 0 1104.8 894.52
451.5 0 0 0 0 1 1053.3 952.67
451.5 0 0 90 8640 0 1100 726
451.5 0 0 0 0 0 1549.3 262.67
452.5 0 0 45 4545 0 1104.8 894.51
452.5 0 0 0 0 1 1053.3 952.67
452.5 0 0 90 8640 0 1100 726
452.5 0 0 0 0 0 1549.3 262.67
453.5 0 0 45 4545 0 1104.8 894.51
453.5 0 0 0 0 1 1053.3 952.67
453.5 0 0 90 8640 0 1100 726
453.5 0 0 0 0 0 1549.3 262.67
454.5 0 0 45 4545 0 1104.8 894.5
454.5 0 0 0 0 1 1053.3 952.67
454.5 0 0 90 8640 0 1100 726
454.5 0 0 0 0 0 1549.3 262.67
At time 455 created bundle with sequence number 9552 from 10.0.0.3 to 10.0.0.4
455.5 0 0 45 4545 0 1104.8 894.5
455.5 0 0 0 0 1 1053.3 952.67
455.5 0 0 91 8736 0 1100 726
455.5 0 0 0 0 0 1549.3 262.67
456.5 0 0 45 4545 0 1104.9 894.49
456.5 0 0 0 0 1 1053.3 952.67
456.5 0 0 91 8736 0 1100 726
456.5 0 0 0 0 0 1549.3 262.67
457.5 0 0 45 4545 0 1104.9 894.48
457.5 0 0 0 0 1 1053.3 952.67
457.5 0 0 91 8736 0 1100 726
457.5 0 0 0 0 0 1549.3 262.67
458.5 0 0 45 4545 0 1104.9 894.48
458.5 0 0 0 0 1 1053.3 952.67
458.5 0 0 91 8736 0 1100 726
458.5 0 0 0 0 0 1549.3 262.67
459.5 0 0 45 4545 0 1104.9 894.47
459.5 0 0 0 0 1 1053.3 952.67
459.5 0 0 91 8736 0 1100 726
459.5 0 0 0 0 0 1549.3 262.67
At time 460 created bundle with sequence number 9653 from 10.0.0.2 to 10.0.0.4
At time 460 created bundle with sequence number 9654 from 10.0.0.3 to 10.0.0.4
IN CHECK MATCH
MATCH; Flow index: 1 ACTION: 1
NIRETURN: 1
Successfully enqueued packet
DIRECT TO BASE
46
460.5 0 0 46 4646 0 1104.9 894.47
460.5 0 0 0 0 1 1053.3 952.67
460.5 0 0 92 8832 0 1100 726
460.5 0 0 0 0 0 1549.3 262.67
461.5 0 0 46 4646 0 1104.9 894.46
461.5 0 0 0 0 1 1053.3 952.67
461.5 0 0 92 8832 0 1100 726
461.5 0 0 0 0 0 1549.3 262.67
462.5 0 0 46 4646 0 1104.9 894.45
462.5 0 0 0 0 1 1053.3 952.67
462.5 0 0 92 8832 0 1100 726
462.5 0 0 0 0 0 1549.3 262.67
463.5 0 0 46 4646 0 1104.9 894.45
463.5 0 0 0 0 1 1053.3 952.67
463.5 0 0 92 8832 0 1100 726
463.5 0 0 0 0 0 1549.3 262.67
464.5 0 0 46 4646 0 1104.9 894.44
464.5 0 0 0 0 1 1053.3 952.67
464.5 0 0 92 8832 0 1100 726
464.5 0 0 0 0 0 1549.3 262.67
At time 465 created bundle with sequence number 9762 from 10.0.0.3 to 10.0.0.4
465.5 0 0 46 4646 0 1104.9 894.44
465.5 0 0 0 0 1 1053.3 952.67
465.5 0 0 93 8928 0 1100 726
465.5 0 0 0 0 0 1549.3 262.67
466.5 0 0 46 4646 0 1104.9 894.43
466.5 0 0 0 0 1 1053.3 952.67
466.5 0 0 93 8928 0 1100 726
466.5 0 0 0 0 0 1549.3 262.67
467.5 0 0 46 4646 0 1104.9 894.42
467.5 0 0 0 0 1 1053.3 952.67
467.5 0 0 93 8928 0 1100 726
467.5 0 0 0 0 0 1549.3 262.67
468.5 0 0 46 4646 0 1104.9 894.42
468.5 0 0 0 0 1 1053.3 952.67
468.5 0 0 93 8928 0 1100 726
468.5 0 0 0 0 0 1549.3 262.67
469.5 0 0 46 4646 0 1104.9 894.41
469.5 0 0 0 0 1 1053.3 952.67
469.5 0 0 93 8928 0 1100 726
469.5 0 0 0 0 0 1549.3 262.67
At time 470 created bundle with sequence number 9863 from 10.0.0.2 to 10.0.0.4
At time 470 created bundle with sequence number 9864 from 10.0.0.3 to 10.0.0.4
IN CHECK MATCH
MATCH; Flow index: 1 ACTION: 1
NIRETURN: 1
Successfully enqueued packet
DIRECT TO BASE
47
470.5 0 0 47 4747 0 1104.9 894.41
470.5 0 0 0 0 1 1053.3 952.67
470.5 0 0 94 9024 0 1100 726
470.5 0 0 0 0 0 1549.3 262.67
471.5 0 0 47 4747 0 1104.9 894.4
471.5 0 0 0 0 1 1053.3 952.67
471.5 0 0 94 9024 0 1100 726
471.5 0 0 0 0 0 1549.3 262.67
472.5 0 0 47 4747 0 1104.9 894.4
472.5 0 0 0 0 1 1053.3 952.67
472.5 0 0 94 9024 0 1100 726
472.5 0 0 0 0 0 1549.3 262.67
473.5 0 0 47 4747 0 1104.9 894.39
473.5 0 0 0 0 1 1053.3 952.67
473.5 0 0 94 9024 0 1100 726
473.5 0 0 0 0 0 1549.3 262.67
474.5 0 0 47 4747 0 1105 894.38
474.5 0 0 0 0 1 1053.3 952.67
474.5 0 0 94 9024 0 1100 726
474.5 0 0 0 0 0 1549.3 262.67
At time 475 created bundle with sequence number 9972 from 10.0.0.3 to 10.0.0.4
475.5 0 0 47 4747 0 1105 894.38
475.5 0 0 0 0 1 1053.3 952.67
475.5 0 0 95 9120 0 1100 726
475.5 0 0 0 0 0 1549.3 262.67
476.5 0 0 47 4747 0 1105 894.37
476.5 0 0 0 0 1 1053.3 952.67
476.5 0 0 95 9120 0 1100 726
476.5 0 0 0 0 0 1549.3 262.67
477.5 0 0 47 4747 0 1105 894.37
477.5 0 0 0 0 1 1053.3 952.67
477.5 0 0 95 9120 0 1100 726
477.5 0 0 0 0 0 1549.3 262.67
478.5 0 0 47 4747 0 1105 894.36
478.5 0 0 0 0 1 1053.3 952.67
478.5 0 0 95 9120 0 1100 726
478.5 0 0 0 0 0 1549.3 262.67
479.5 0 0 47 4747 0 1105 894.36
479.5 0 0 0 0 1 1053.3 952.67
479.5 0 0 95 9120 0 1100 726
479.5 0 0 0 0 0 1549.3 262.67
At time 480 created bundle with sequence number 10073 from 10.0.0.2 to 10.0.0.4
At time 480 created bundle with sequence number 10074 from 10.0.0.3 to 10.0.0.4
IN CHECK MATCH
MATCH; Flow index: 1 ACTION: 1
NIRETURN: 1
Successfully enqueued packet
DIRECT TO BASE
48
480.5 0 0 48 4848 0 1105 894.35
480.5 0 0 0 0 1 1053.3 952.67
480.5 0 0 96 9216 0 1100 726
480.5 0 0 0 0 0 1549.3 262.67
481.5 0 0 48 4848 0 1105.1 894.32
481.5 0 0 0 0 1 1053.3 952.67
481.5 0 0 96 9216 0 1100 726
481.5 0 0 0 0 0 1549.3 262.67
482.5 0 0 48 4848 0 1105.2 894.04
482.5 0 0 0 0 1 1053.3 952.67
482.5 0 0 96 9216 0 1100 726
482.5 0 0 0 0 0 1549.3 262.67
483.5 0 0 48 4848 0 1105.1 893.27
483.5 0 0 0 0 1 1053.3 952.67
483.5 0 0 96 9216 0 1100 726
483.5 0 0 0 0 0 1549.3 262.67
484.5 0 0 48 4848 0 1103.6 892.3
484.5 0 0 0 0 1 1053.3 952.67
484.5 0 0 96 9216 0 1100 726
484.5 0 0 0 0 0 1549.3 262.67
At time 485 created bundle with sequence number 10182 from 10.0.0.3 to 10.0.0.4
485.5 0 0 48 4848 0 1102.1 891.28
485.5 0 0 0 0 1 1053.3 952.67
485.5 0 0 97 9312 0 1100 726
485.5 0 0 0 0 0 1549.3 262.67
486.5 0 0 48 4848 0 1101.4 890.2
486.5 0 0 0 0 1 1053.3 952.67
486.5 0 0 97 9312 0 1100 726
486.5 0 0 0 0 0 1549.3 262.67
487.5 0 0 48 4848 0 1100.9 889.33
487.5 0 0 0 0 1 1053.3 952.67
487.5 0 0 97 9312 0 1100 726
487.5 0 0 0 0 0 1549.3 262.67
488.5 0 0 48 4848 0 1100.7 888.92
488.5 0 0 0 0 1 1053.3 952.67
488.5 0 0 97 9312 0 1100 726
488.5 0 0 0 0 0 1549.3 262.67
489.5 0 0 48 4848 0 1100.5 887.92
489.5 0 0 0 0 1 1053.3 952.67
489.5 0 0 97 9312 0 1100 726
489.5 0 0 0 0 0 1549.3 262.67
At time 490 created bundle with sequence number 10283 from 10.0.0.2 to 10.0.0.4
At time 490 created bundle with sequence number 10284 from 10.0.0.3 to 10.0.0.4
