+299000000000.0ns; NODE: 0; POS: x=1290.34, y=833.112, z=0; VEL: x=3.33803, y=8.4131, z=0
+299500000000.0ns; NODE: 0; POS: x=1292.01, y=837.318, z=0; VEL: x=9.6507, y=6.73582, z=0
+299923207627.0ns; NODE: 0; POS: x=1296.09, y=840.169, z=0; VEL: x=0, y=0, z=0
+300000000000.0ns; NODE: 0; POS: x=1296.09, y=840.169, z=0; VEL: x=15.3684, y=-1.71862, z=0
+300250000051.0ns; NODE: 0; POS: x=1299.94, y=839.739, z=0; VEL: x=0, y=0, z=0
+300500000000.0ns; NODE: 0; POS: x=1299.94, y=839.739, z=0; VEL: x=16.9437, y=-0.697916, z=0
+300750000048.0ns; NODE: 0; POS: x=1304.17, y=839.565, z=0; VEL: x=0, y=0, z=0
+301000000000.0ns; NODE: 0; POS: x=1304.17, y=839.565, z=0; VEL: x=17.1337, y=-1.08707, z=0
+301249999944.0ns; NODE: 0; POS: x=1308.46, y=839.293, z=0; VEL: x=0, y=0, z=0
+301500000000.0ns; NODE: 0; POS: x=1308.46, y=839.293, z=0; VEL: x=17.7941, y=-1.18088, z=0
+301749999967.0ns; NODE: 0; POS: x=1312.9, y=838.998, z=0; VEL: x=0, y=0, z=0
+302000000000.0ns; NODE: 0; POS: x=1312.9, y=838.998, z=0; VEL: x=18.2605, y=-2.08593, z=0
+302250000053.0ns; NODE: 0; POS: x=1317.47, y=838.476, z=0; VEL: x=0, y=0, z=0
+302500000000.0ns; NODE: 0; POS: x=1317.47, y=838.476, z=0; VEL: x=17.1876, y=-2.21182, z=0
+302750000005.0ns; NODE: 0; POS: x=1321.77, y=837.923, z=0; VEL: x=0, y=0, z=0
+303000000000.0ns; NODE: 0; POS: x=1321.77, y=837.923, z=0; VEL: x=16.2511, y=-2.64559, z=0
+303250000066.0ns; NODE: 0; POS: x=1325.83, y=837.262, z=0; VEL: x=0, y=0, z=0
+303500000000.0ns; NODE: 0; POS: x=1325.83, y=837.262, z=0; VEL: x=16.2404, y=-2.07883, z=0
+303749999948.0ns; NODE: 0; POS: x=1329.89, y=836.742, z=0; VEL: x=0, y=0, z=0
+304000000000.0ns; NODE: 0; POS: x=1329.89, y=836.742, z=0; VEL: x=16.8672, y=-1.13922, z=0
+304249999999.0ns; NODE: 0; POS: x=1334.11, y=836.457, z=0; VEL: x=0, y=0, z=0
+304500000000.0ns; NODE: 0; POS: x=1334.11, y=836.457, z=0; VEL: x=17.4874, y=-1.05868, z=0
+304749999963.0ns; NODE: 0; POS: x=1338.48, y=836.193, z=0; VEL: x=0, y=0, z=0
+305000000000.0ns; NODE: 0; POS: x=1338.48, y=836.193, z=0; VEL: x=18.4248, y=-0.483125, z=0
+305250000034.0ns; NODE: 0; POS: x=1343.08, y=836.072, z=0; VEL: x=0, y=0, z=0
+305500000000.0ns; NODE: 0; POS: x=1343.08, y=836.072, z=0; VEL: x=17.6962, y=-0.433644, z=0
+305750000057.0ns; NODE: 0; POS: x=1347.51, y=835.964, z=0; VEL: x=0, y=0, z=0
+306000000000.0ns; NODE: 0; POS: x=1347.51, y=835.964, z=0; VEL: x=17.0611, y=-0.528837, z=0
+306249999968.0ns; NODE: 0; POS: x=1351.77, y=835.831, z=0; VEL: x=0, y=0, z=0
+306500000000.0ns; NODE: 0; POS: x=1351.77, y=835.831, z=0; VEL: x=17.2381, y=-0.435114, z=0
+306749999979.0ns; NODE: 0; POS: x=1356.08, y=835.723, z=0; VEL: x=0, y=0, z=0
+307000000000.0ns; NODE: 0; POS: x=1356.08, y=835.723, z=0; VEL: x=21.812, y=-0.494042, z=0
+307249999999.0ns; NODE: 0; POS: x=1361.54, y=835.599, z=0; VEL: x=0, y=0, z=0
+307500000000.0ns; NODE: 0; POS: x=1361.54, y=835.599, z=0; VEL: x=21.6262, y=-0.325597, z=0
+307749999955.0ns; NODE: 0; POS: x=1366.94, y=835.518, z=0; VEL: x=0, y=0, z=0
+308000000000.0ns; NODE: 0; POS: x=1366.94, y=835.518, z=0; VEL: x=14.8956, y=-2.32554, z=0
+308249999970.0ns; NODE: 0; POS: x=1370.67, y=834.936, z=0; VEL: x=0, y=0, z=0
+308500000000.0ns; NODE: 0; POS: x=1370.67, y=834.936, z=0; VEL: x=16.4097, y=-2.75764, z=0
+308749999961.0ns; NODE: 0; POS: x=1374.77, y=834.247, z=0; VEL: x=0, y=0, z=0
+309000000000.0ns; NODE: 0; POS: x=1374.77, y=834.247, z=0; VEL: x=18.6341, y=1.3321, z=0
+309250000000.0ns; NODE: 0; POS: x=1379.43, y=834.58, z=0; VEL: x=0, y=0, z=0
+309500000000.0ns; NODE: 0; POS: x=1379.43, y=834.58, z=0; VEL: x=19.2515, y=2.16822, z=0
+309749999983.0ns; NODE: 0; POS: x=1384.24, y=835.122, z=0; VEL: x=0, y=0, z=0
+310000000000.0ns; NODE: 0; POS: x=1384.24, y=835.122, z=0; VEL: x=14.1302, y=-0.747127, z=0
+310250000041.0ns; NODE: 0; POS: x=1387.77, y=834.935, z=0; VEL: x=0, y=0, z=0
+310500000000.0ns; NODE: 0; POS: x=1387.77, y=834.935, z=0; VEL: x=16.6987, y=-1.95971, z=0
+310750000039.0ns; NODE: 0; POS: x=1391.95, y=834.445, z=0; VEL: x=0, y=0, z=0
+311000000000.0ns; NODE: 0; POS: x=1391.95, y=834.445, z=0; VEL: x=18.535, y=-0.605015, z=0
+311250000041.0ns; NODE: 0; POS: x=1396.58, y=834.294, z=0; VEL: x=0, y=0, z=0
+311500000000.0ns; NODE: 0; POS: x=1396.58, y=834.294, z=0; VEL: x=19.8871, y=-1.14602, z=0
+311749999939.0ns; NODE: 0; POS: x=1401.55, y=834.008, z=0; VEL: x=0, y=0, z=0
+312000000000.0ns; NODE: 0; POS: x=1401.55, y=834.008, z=0; VEL: x=16.427, y=-4.77927, z=0
+312249999932.0ns; NODE: 0; POS: x=1405.66, y=832.813, z=0; VEL: x=0, y=0, z=0
+312500000000.0ns; NODE: 0; POS: x=1405.66, y=832.813, z=0; VEL: x=18.1894, y=-3.19659, z=0
+312750000034.0ns; NODE: 0; POS: x=1410.21, y=832.014, z=0; VEL: x=0, y=0, z=0
+313000000000.0ns; NODE: 0; POS: x=1410.21, y=832.014, z=0; VEL: x=14.6651, y=-5.86726, z=0
+313249999939.0ns; NODE: 0; POS: x=1413.87, y=830.547, z=0; VEL: x=0, y=0, z=0
+313500000000.0ns; NODE: 0; POS: x=1413.87, y=830.547, z=0; VEL: x=13.7736, y=-7.76494, z=0
+313750000003.0ns; NODE: 0; POS: x=1417.32, y=828.606, z=0; VEL: x=0, y=0, z=0
+314000000000.0ns; NODE: 0; POS: x=1417.32, y=828.606, z=0; VEL: x=13.8417, y=-9.119, z=0
+314250000044.0ns; NODE: 0; POS: x=1420.78, y=826.326, z=0; VEL: x=0, y=0, z=0
+314500000000.0ns; NODE: 0; POS: x=1420.78, y=826.326, z=0; VEL: x=13.5691, y=-10.2194, z=0
+314750000048.0ns; NODE: 0; POS: x=1424.17, y=823.771, z=0; VEL: x=0, y=0, z=0
+315000000000.0ns; NODE: 0; POS: x=1424.17, y=823.771, z=0; VEL: x=11.7601, y=-11.242, z=0
+315249999956.0ns; NODE: 0; POS: x=1427.11, y=820.96, z=0; VEL: x=0, y=0, z=0
+315500000000.0ns; NODE: 0; POS: x=1427.11, y=820.96, z=0; VEL: x=9.90175, y=-12.115, z=0
+315750000025.0ns; NODE: 0; POS: x=1429.58, y=817.932, z=0; VEL: x=0, y=0, z=0
+316000000000.0ns; NODE: 0; POS: x=1429.58, y=817.932, z=0; VEL: x=5.48004, y=-13.4687, z=0
+316249999926.0ns; NODE: 0; POS: x=1430.95, y=814.564, z=0; VEL: x=0, y=0, z=0
+316500000000.0ns; NODE: 0; POS: x=1430.95, y=814.564, z=0; VEL: x=9.16446, y=-14.6085, z=0
+316750000019.0ns; NODE: 0; POS: x=1433.25, y=810.912, z=0; VEL: x=0, y=0, z=0
+317000000000.0ns; NODE: 0; POS: x=1433.25, y=810.912, z=0; VEL: x=4.34417, y=-16.2185, z=0
+317250000046.0ns; NODE: 0; POS: x=1434.33, y=806.858, z=0; VEL: x=0, y=0, z=0
+317500000000.0ns; NODE: 0; POS: x=1434.33, y=806.858, z=0; VEL: x=2.0599, y=-16.7116, z=0
+317749999993.0ns; NODE: 0; POS: x=1434.85, y=802.68, z=0; VEL: x=0, y=0, z=0
+318000000000.0ns; NODE: 0; POS: x=1434.85, y=802.68, z=0; VEL: x=-0.711897, y=-17.374, z=0
+318249999985.0ns; NODE: 0; POS: x=1434.67, y=798.336, z=0; VEL: x=0, y=0, z=0
+318500000000.0ns; NODE: 0; POS: x=1434.67, y=798.336, z=0; VEL: x=-2.79866, y=-18.0263, z=0
+318750000025.0ns; NODE: 0; POS: x=1433.97, y=793.83, z=0; VEL: x=0, y=0, z=0
+319000000000.0ns; NODE: 0; POS: x=1433.97, y=793.83, z=0; VEL: x=-5.1189, y=-18.3106, z=0
+319249999955.0ns; NODE: 0; POS: x=1432.69, y=789.252, z=0; VEL: x=0, y=0, z=0
+319500000000.0ns; NODE: 0; POS: x=1432.69, y=789.252, z=0; VEL: x=-6.83498, y=-17.89, z=0
+319750000017.0ns; NODE: 0; POS: x=1430.98, y=784.78, z=0; VEL: x=0, y=0, z=0
+320000000000.0ns; NODE: 0; POS: x=1430.98, y=784.78, z=0; VEL: x=-8.10577, y=-17.3151, z=0
+320250000016.0ns; NODE: 0; POS: x=1428.95, y=780.451, z=0; VEL: x=0, y=0, z=0
+320500000000.0ns; NODE: 0; POS: x=1428.95, y=780.451, z=0; VEL: x=-9.60227, y=-16.7391, z=0
+320750000009.0ns; NODE: 0; POS: x=1426.55, y=776.266, z=0; VEL: x=0, y=0, z=0
+321000000000.0ns; NODE: 0; POS: x=1426.55, y=776.266, z=0; VEL: x=-10.9396, y=-15.7063, z=0
+321249999981.0ns; NODE: 0; POS: x=1423.82, y=772.339, z=0; VEL: x=0, y=0, z=0
+321500000000.0ns; NODE: 0; POS: x=1423.82, y=772.339, z=0; VEL: x=-12.3182, y=-14.0742, z=0
+321750000055.0ns; NODE: 0; POS: x=1420.74, y=768.821, z=0; VEL: x=0, y=0, z=0
+322000000000.0ns; NODE: 0; POS: x=1420.74, y=768.821, z=0; VEL: x=-12.831, y=-11.3428, z=0
+322249999932.0ns; NODE: 0; POS: x=1417.53, y=765.985, z=0; VEL: x=0, y=0, z=0
+322500000000.0ns; NODE: 0; POS: x=1417.53, y=765.985, z=0; VEL: x=-14.1134, y=-9.96963, z=0
+322750000015.0ns; NODE: 0; POS: x=1414, y=763.493, z=0; VEL: x=0, y=0, z=0
+323000000000.0ns; NODE: 0; POS: x=1414, y=763.493, z=0; VEL: x=-15.7419, y=-8.57049, z=0
+323249999952.0ns; NODE: 0; POS: x=1410.07, y=761.35, z=0; VEL: x=0, y=0, z=0
+323500000000.0ns; NODE: 0; POS: x=1410.07, y=761.35, z=0; VEL: x=-16.5458, y=-7.4012, z=0
+323749999986.0ns; NODE: 0; POS: x=1405.93, y=759.5, z=0; VEL: x=0, y=0, z=0
+324000000000.0ns; NODE: 0; POS: x=1405.93, y=759.5, z=0; VEL: x=-17.5811, y=-5.08269, z=0
+324249999955.0ns; NODE: 0; POS: x=1401.54, y=758.229, z=0; VEL: x=0, y=0, z=0
+324500000000.0ns; NODE: 0; POS: x=1401.54, y=758.229, z=0; VEL: x=-17.8433, y=-2.69533, z=0
+324750000015.0ns; NODE: 0; POS: x=1397.08, y=757.555, z=0; VEL: x=0, y=0, z=0
+325000000000.0ns; NODE: 0; POS: x=1397.08, y=757.555, z=0; VEL: x=-18.3469, y=-0.663822, z=0
+325250000005.0ns; NODE: 0; POS: x=1392.49, y=757.389, z=0; VEL: x=0, y=0, z=0
+325500000000.0ns; NODE: 0; POS: x=1392.49, y=757.389, z=0; VEL: x=-18.5738, y=0.725746, z=0
+325749999978.0ns; NODE: 0; POS: x=1387.85, y=757.571, z=0; VEL: x=0, y=0, z=0
+326000000000.0ns; NODE: 0; POS: x=1387.85, y=757.571, z=0; VEL: x=-18.8477, y=1.12989, z=0
+326249999955.0ns; NODE: 0; POS: x=1383.13, y=757.853, z=0; VEL: x=0, y=0, z=0
+326500000000.0ns; NODE: 0; POS: x=1383.13, y=757.853, z=0; VEL: x=-18.0631, y=0.967285, z=0
+326750000007.0ns; NODE: 0; POS: x=1378.62, y=758.095, z=0; VEL: x=0, y=0, z=0
+327000000000.0ns; NODE: 0; POS: x=1378.62, y=758.095, z=0; VEL: x=-17.8764, y=0.757403, z=0
+327249999944.0ns; NODE: 0; POS: x=1374.15, y=758.285, z=0; VEL: x=0, y=0, z=0
+327500000000.0ns; NODE: 0; POS: x=1374.15, y=758.285, z=0; VEL: x=-18.2397, y=0.235387, z=0
+327750000002.0ns; NODE: 0; POS: x=1369.59, y=758.343, z=0; VEL: x=0, y=0, z=0
+328000000000.0ns; NODE: 0; POS: x=1369.59, y=758.343, z=0; VEL: x=-17.8388, y=-0.107373, z=0
+328249999961.0ns; NODE: 0; POS: x=1365.13, y=758.317, z=0; VEL: x=0, y=0, z=0
+328500000000.0ns; NODE: 0; POS: x=1365.13, y=758.317, z=0; VEL: x=-16.3796, y=-0.219701, z=0
+328750000050.0ns; NODE: 0; POS: x=1361.03, y=758.262, z=0; VEL: x=0, y=0, z=0
+329000000000.0ns; NODE: 0; POS: x=1361.03, y=758.262, z=0; VEL: x=-16.8085, y=-0.162829, z=0
+329249999980.0ns; NODE: 0; POS: x=1356.83, y=758.221, z=0; VEL: x=0, y=0, z=0
+329500000000.0ns; NODE: 0; POS: x=1356.83, y=758.221, z=0; VEL: x=-16.4831, y=-0.224585, z=0
+329750000065.0ns; NODE: 0; POS: x=1352.71, y=758.165, z=0; VEL: x=0, y=0, z=0
+330000000000.0ns; NODE: 0; POS: x=1352.71, y=758.165, z=0; VEL: x=-17.2998, y=0.506905, z=0
+330249999973.0ns; NODE: 0; POS: x=1348.39, y=758.291, z=0; VEL: x=0, y=0, z=0
+330500000000.0ns; NODE: 0; POS: x=1348.39, y=758.291, z=0; VEL: x=-17.9903, y=1.77644, z=0
+330749999957.0ns; NODE: 0; POS: x=1343.89, y=758.736, z=0; VEL: x=0, y=0, z=0
+331000000000.0ns; NODE: 0; POS: x=1343.89, y=758.736, z=0; VEL: x=-18.1653, y=2.7157, z=0
+331249999938.0ns; NODE: 0; POS: x=1339.35, y=759.415, z=0; VEL: x=0, y=0, z=0
+331500000000.0ns; NODE: 0; POS: x=1339.35, y=759.415, z=0; VEL: x=-17.2642, y=2.622, z=0
+331750000056.0ns; NODE: 0; POS: x=1335.03, y=760.07, z=0; VEL: x=0, y=0, z=0
+332000000000.0ns; NODE: 0; POS: x=1335.03, y=760.07, z=0; VEL: x=-15.9666, y=2.32745, z=0
+332250000027.0ns; NODE: 0; POS: x=1331.04, y=760.652, z=0; VEL: x=0, y=0, z=0
+332500000000.0ns; NODE: 0; POS: x=1331.04, y=760.652, z=0; VEL: x=-15.9606, y=1.58345, z=0
+332749999964.0ns; NODE: 0; POS: x=1327.05, y=761.048, z=0; VEL: x=0, y=0, z=0
+333000000000.0ns; NODE: 0; POS: x=1327.05, y=761.048, z=0; VEL: x=-16.2058, y=0.633443, z=0
+333250000056.0ns; NODE: 0; POS: x=1323, y=761.206, z=0; VEL: x=0, y=0, z=0
+333500000000.0ns; NODE: 0; POS: x=1323, y=761.206, z=0; VEL: x=-16.3379, y=0.115326, z=0
+333750000052.0ns; NODE: 0; POS: x=1318.91, y=761.235, z=0; VEL: x=0, y=0, z=0
+334000000000.0ns; NODE: 0; POS: x=1318.91, y=761.235, z=0; VEL: x=-17.2614, y=0.0906364, z=0
+334249999933.0ns; NODE: 0; POS: x=1314.6, y=761.258, z=0; VEL: x=0, y=0, z=0
+334500000000.0ns; NODE: 0; POS: x=1314.6, y=761.258, z=0; VEL: x=-17.889, y=0.319556, z=0
+334749999968.0ns; NODE: 0; POS: x=1310.13, y=761.337, z=0; VEL: x=0, y=0, z=0
+335000000000.0ns; NODE: 0; POS: x=1310.13, y=761.337, z=0; VEL: x=-18.1844, y=-0.00892416, z=0
+335250000022.0ns; NODE: 0; POS: x=1305.58, y=761.335, z=0; VEL: x=0, y=0, z=0
+335500000000.0ns; NODE: 0; POS: x=1305.58, y=761.335, z=0; VEL: x=-17.6166, y=0.0858769, z=0
+335750000029.0ns; NODE: 0; POS: x=1301.18, y=761.357, z=0; VEL: x=0, y=0, z=0
+336000000000.0ns; NODE: 0; POS: x=1301.18, y=761.357, z=0; VEL: x=-16.6747, y=0.484855, z=0
+336250000041.0ns; NODE: 0; POS: x=1297.01, y=761.478, z=0; VEL: x=0, y=0, z=0
+336500000000.0ns; NODE: 0; POS: x=1297.01, y=761.478, z=0; VEL: x=-19.005, y=-0.469546, z=0
+336750000002.0ns; NODE: 0; POS: x=1292.26, y=761.361, z=0; VEL: x=0, y=0, z=0
+337000000000.0ns; NODE: 0; POS: x=1292.26, y=761.361, z=0; VEL: x=-18.368, y=-0.366955, z=0
+337250000061.0ns; NODE: 0; POS: x=1287.66, y=761.269, z=0; VEL: x=0, y=0, z=0
+337500000000.0ns; NODE: 0; POS: x=1287.66, y=761.269, z=0; VEL: x=-17.8295, y=-0.479936, z=0
+337750000031.0ns; NODE: 0; POS: x=1283.21, y=761.149, z=0; VEL: x=0, y=0, z=0
+338000000000.0ns; NODE: 0; POS: x=1283.21, y=761.149, z=0; VEL: x=-17.4125, y=-0.29929, z=0
+338249999969.0ns; NODE: 0; POS: x=1278.85, y=761.074, z=0; VEL: x=0, y=0, z=0
+338500000000.0ns; NODE: 0; POS: x=1278.85, y=761.074, z=0; VEL: x=-17.8602, y=-0.570987, z=0
+338750000020.0ns; NODE: 0; POS: x=1274.39, y=760.931, z=0; VEL: x=0, y=0, z=0
+339000000000.0ns; NODE: 0; POS: x=1274.39, y=760.931, z=0; VEL: x=-16.924, y=-0.282776, z=0
+339250000066.0ns; NODE: 0; POS: x=1270.16, y=760.861, z=0; VEL: x=0, y=0, z=0
+339500000000.0ns; NODE: 0; POS: x=1270.16, y=760.861, z=0; VEL: x=-15.276, y=0.843711, z=0
+339749999978.0ns; NODE: 0; POS: x=1266.34, y=761.071, z=0; VEL: x=0, y=0, z=0
+340000000000.0ns; NODE: 0; POS: x=1266.34, y=761.071, z=0; VEL: x=-14.8568, y=5.42301, z=0
+340249999967.0ns; NODE: 0; POS: x=1262.62, y=762.427, z=0; VEL: x=0, y=0, z=0
+340500000000.0ns; NODE: 0; POS: x=1262.62, y=762.427, z=0; VEL: x=-17.4221, y=4.11199, z=0
+340749999931.0ns; NODE: 0; POS: x=1258.27, y=763.455, z=0; VEL: x=0, y=0, z=0
+341000000000.0ns; NODE: 0; POS: x=1258.27, y=763.455, z=0; VEL: x=-16.8679, y=4.73766, z=0
+341249999951.0ns; NODE: 0; POS: x=1254.05, y=764.64, z=0; VEL: x=0, y=0, z=0
+341500000000.0ns; NODE: 0; POS: x=1254.05, y=764.64, z=0; VEL: x=-15.5401, y=7.26018, z=0
+341750000007.0ns; NODE: 0; POS: x=1250.17, y=766.455, z=0; VEL: x=0, y=0, z=0
+342000000000.0ns; NODE: 0; POS: x=1250.17, y=766.455, z=0; VEL: x=-13.8211, y=9.49378, z=0
+342250000059.0ns; NODE: 0; POS: x=1246.71, y=768.828, z=0; VEL: x=0, y=0, z=0
+342500000000.0ns; NODE: 0; POS: x=1246.71, y=768.828, z=0; VEL: x=-13.1309, y=8.46228, z=0
+342749999978.0ns; NODE: 0; POS: x=1243.43, y=770.944, z=0; VEL: x=0, y=0, z=0
+343000000000.0ns; NODE: 0; POS: x=1243.43, y=770.944, z=0; VEL: x=-13.6236, y=11.1584, z=0
+343249999952.0ns; NODE: 0; POS: x=1240.02, y=773.733, z=0; VEL: x=0, y=0, z=0
+343500000000.0ns; NODE: 0; POS: x=1240.02, y=773.733, z=0; VEL: x=-11.3515, y=13.3434, z=0
+343750000005.0ns; NODE: 0; POS: x=1237.18, y=777.069, z=0; VEL: x=0, y=0, z=0
+344000000000.0ns; NODE: 0; POS: x=1237.18, y=777.069, z=0; VEL: x=-8.011, y=13.7118, z=0
+344250000052.0ns; NODE: 0; POS: x=1235.18, y=780.497, z=0; VEL: x=0, y=0, z=0
+344500000000.0ns; NODE: 0; POS: x=1235.18, y=780.497, z=0; VEL: x=-6.19243, y=14.1766, z=0
+344749999998.0ns; NODE: 0; POS: x=1233.63, y=784.041, z=0; VEL: x=0, y=0, z=0
+345000000000.0ns; NODE: 0; POS: x=1233.63, y=784.041, z=0; VEL: x=-3.4627, y=17.4783, z=0
+345250000042.0ns; NODE: 0; POS: x=1232.77, y=788.411, z=0; VEL: x=0, y=0, z=0
+345500000000.0ns; NODE: 0; POS: x=1232.77, y=788.411, z=0; VEL: x=-3.79302, y=15.9972, z=0
+345749999979.0ns; NODE: 0; POS: x=1231.82, y=792.41, z=0; VEL: x=0, y=0, z=0
+346000000000.0ns; NODE: 0; POS: x=1231.82, y=792.41, z=0; VEL: x=-1.25629, y=15.8451, z=0
+346250000019.0ns; NODE: 0; POS: x=1231.51, y=796.371, z=0; VEL: x=0, y=0, z=0
+346500000000.0ns; NODE: 0; POS: x=1231.51, y=796.371, z=0; VEL: x=1.01261, y=14.8375, z=0
+346750000062.0ns; NODE: 0; POS: x=1231.76, y=800.081, z=0; VEL: x=0, y=0, z=0
+347000000000.0ns; NODE: 0; POS: x=1231.76, y=800.081, z=0; VEL: x=2.42507, y=15.2851, z=0
+347250000073.0ns; NODE: 0; POS: x=1232.36, y=803.902, z=0; VEL: x=0, y=0, z=0
+347500000000.0ns; NODE: 0; POS: x=1232.36, y=803.902, z=0; VEL: x=-0.785323, y=20.2471, z=0
+347750000050.0ns; NODE: 0; POS: x=1232.17, y=808.964, z=0; VEL: x=0, y=0, z=0
+348000000000.0ns; NODE: 0; POS: x=1232.17, y=808.964, z=0; VEL: x=5.64629, y=19.0091, z=0
+348250000034.0ns; NODE: 0; POS: x=1233.58, y=813.716, z=0; VEL: x=0, y=0, z=0
+348500000000.0ns; NODE: 0; POS: x=1233.58, y=813.716, z=0; VEL: x=9.9529, y=14.1921, z=0
+348750000011.0ns; NODE: 0; POS: x=1236.07, y=817.264, z=0; VEL: x=0, y=0, z=0
+349000000000.0ns; NODE: 0; POS: x=1236.07, y=817.264, z=0; VEL: x=13.1072, y=11.122, z=0
+349250000029.0ns; NODE: 0; POS: x=1239.35, y=820.045, z=0; VEL: x=0, y=0, z=0
+349500000000.0ns; NODE: 0; POS: x=1239.35, y=820.045, z=0; VEL: x=10.5413, y=10.7833, z=0
+349750000043.0ns; NODE: 0; POS: x=1241.98, y=822.74, z=0; VEL: x=0, y=0, z=0
+350000000000.0ns; NODE: 0; POS: x=1241.98, y=822.74, z=0; VEL: x=9.21991, y=11.3763, z=0
+350249999959.0ns; NODE: 0; POS: x=1244.29, y=825.584, z=0; VEL: x=0, y=0, z=0
+350500000000.0ns; NODE: 0; POS: x=1244.29, y=825.584, z=0; VEL: x=14.7483, y=6.22323, z=0
+350749999947.0ns; NODE: 0; POS: x=1247.97, y=827.14, z=0; VEL: x=0, y=0, z=0
+351000000000.0ns; NODE: 0; POS: x=1247.97, y=827.14, z=0; VEL: x=13.8344, y=8.2758, z=0
+351249999988.0ns; NODE: 0; POS: x=1251.43, y=829.209, z=0; VEL: x=0, y=0, z=0
+351500000000.0ns; NODE: 0; POS: x=1251.43, y=829.209, z=0; VEL: x=15.791, y=6.63841, z=0
+351750000046.0ns; NODE: 0; POS: x=1255.38, y=830.869, z=0; VEL: x=0, y=0, z=0
+352000000000.0ns; NODE: 0; POS: x=1255.38, y=830.869, z=0; VEL: x=15.0525, y=4.4836, z=0
+352249999995.0ns; NODE: 0; POS: x=1259.14, y=831.99, z=0; VEL: x=0, y=0, z=0
+352500000000.0ns; NODE: 0; POS: x=1259.14, y=831.99, z=0; VEL: x=16.3915, y=5.96285, z=0
+352750000042.0ns; NODE: 0; POS: x=1263.24, y=833.48, z=0; VEL: x=0, y=0, z=0
+353000000000.0ns; NODE: 0; POS: x=1263.24, y=833.48, z=0; VEL: x=16.5468, y=2.54942, z=0
+353249999932.0ns; NODE: 0; POS: x=1267.38, y=834.118, z=0; VEL: x=0, y=0, z=0
+353500000000.0ns; NODE: 0; POS: x=1267.38, y=834.118, z=0; VEL: x=15.2278, y=0.627851, z=0
+353749999945.0ns; NODE: 0; POS: x=1271.18, y=834.275, z=0; VEL: x=0, y=0, z=0
+354000000000.0ns; NODE: 0; POS: x=1271.18, y=834.275, z=0; VEL: x=14.504, y=1.01513, z=0
+354250000018.0ns; NODE: 0; POS: x=1274.81, y=834.529, z=0; VEL: x=0, y=0, z=0
+354500000000.0ns; NODE: 0; POS: x=1274.81, y=834.529, z=0; VEL: x=7.06831, y=0.799067, z=0
+355000000047.0ns; NODE: 0; POS: x=1278.34, y=834.928, z=0; VEL: x=0, y=0, z=0
+355500000000.0ns; NODE: 0; POS: x=1278.34, y=834.928, z=0; VEL: x=30.1938, y=3.59179, z=0
+355749999995.0ns; NODE: 0; POS: x=1285.89, y=835.826, z=0; VEL: x=0, y=0, z=0
+356000000000.0ns; NODE: 0; POS: x=1285.89, y=835.826, z=0; VEL: x=14.699, y=2.04953, z=0
+356250000004.0ns; NODE: 0; POS: x=1289.57, y=836.338, z=0; VEL: x=0, y=0, z=0
+356500000000.0ns; NODE: 0; POS: x=1289.57, y=836.338, z=0; VEL: x=14.5881, y=2.08289, z=0
+356749999964.0ns; NODE: 0; POS: x=1293.21, y=836.859, z=0; VEL: x=0, y=0, z=0
+357000000000.0ns; NODE: 0; POS: x=1293.21, y=836.859, z=0; VEL: x=16.9029, y=1.24646, z=0
+357249999971.0ns; NODE: 0; POS: x=1297.44, y=837.171, z=0; VEL: x=0, y=0, z=0
+357500000000.0ns; NODE: 0; POS: x=1297.44, y=837.171, z=0; VEL: x=19.1758, y=0.440683, z=0
+358250000134.0ns; NODE: 0; POS: x=1311.82, y=837.501, z=0; VEL: x=0, y=0, z=0
+359000000000.0ns; NODE: 0; POS: x=1311.82, y=837.501, z=0; VEL: x=21.0893, y=-0.705517, z=0
+359250000021.0ns; NODE: 0; POS: x=1317.09, y=837.325, z=0; VEL: x=0, y=0, z=0
+359500000000.0ns; NODE: 0; POS: x=1317.09, y=837.325, z=0; VEL: x=19.2006, y=0.387052, z=0
+359749999937.0ns; NODE: 0; POS: x=1321.89, y=837.422, z=0; VEL: x=0, y=0, z=0
+360000000000.0ns; NODE: 0; POS: x=1321.89, y=837.422, z=0; VEL: x=16.8522, y=-0.381967, z=0
+360249999994.0ns; NODE: 0; POS: x=1326.11, y=837.326, z=0; VEL: x=0, y=0, z=0
+360500000000.0ns; NODE: 0; POS: x=1326.11, y=837.326, z=0; VEL: x=14.8889, y=-0.590248, z=0
+360750000025.0ns; NODE: 0; POS: x=1329.83, y=837.179, z=0; VEL: x=0, y=0, z=0
+361000000000.0ns; NODE: 0; POS: x=1329.83, y=837.179, z=0; VEL: x=15.2484, y=-0.122377, z=0
+361249999987.0ns; NODE: 0; POS: x=1333.64, y=837.148, z=0; VEL: x=0, y=0, z=0
+361500000000.0ns; NODE: 0; POS: x=1333.64, y=837.148, z=0; VEL: x=15.3951, y=-0.259445, z=0
+361749999986.0ns; NODE: 0; POS: x=1337.49, y=837.083, z=0; VEL: x=0, y=0, z=0
+362000000000.0ns; NODE: 0; POS: x=1337.49, y=837.083, z=0; VEL: x=14.974, y=-0.898756, z=0
+362250000025.0ns; NODE: 0; POS: x=1341.23, y=836.858, z=0; VEL: x=0, y=0, z=0
+362500000000.0ns; NODE: 0; POS: x=1341.23, y=836.858, z=0; VEL: x=14.9024, y=-0.694778, z=0
